Name,Title,Class,Source,Extensions
objective,Active target objective summary,ca.spatial.patchworks.ShortageReport,Target table,html;csv
shortage,Active target shortage summary,ca.spatial.patchworks.ShortageReport,Target table,html;csv
product_Seral_area_regenerating_985502002_CC,Targets for product.Seral.area.regenerating.985502002.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985502003_CC,Targets for product.Seral.area.regenerating.985502003.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985502004_CC,Targets for product.Seral.area.regenerating.985502004.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985502005_CC,Targets for product.Seral.area.regenerating.985502005.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985502006_CC,Targets for product.Seral.area.regenerating.985502006.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985502007_CC,Targets for product.Seral.area.regenerating.985502007.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985502008_CC,Targets for product.Seral.area.regenerating.985502008.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985503000_CC,Targets for product.Seral.area.regenerating.985503000.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985503001_CC,Targets for product.Seral.area.regenerating.985503001.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_regenerating_985503003_CC,Targets for product.Seral.area.regenerating.985503003.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985501000_CC,Targets for product.Seral.area.young.985501000.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985501001_CC,Targets for product.Seral.area.young.985501001.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985501003_CC,Targets for product.Seral.area.young.985501003.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985502001_CC,Targets for product.Seral.area.young.985502001.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985502002_CC,Targets for product.Seral.area.young.985502002.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985502003_CC,Targets for product.Seral.area.young.985502003.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985502004_CC,Targets for product.Seral.area.young.985502004.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985502005_CC,Targets for product.Seral.area.young.985502005.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985502006_CC,Targets for product.Seral.area.young.985502006.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985502007_CC,Targets for product.Seral.area.young.985502007.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985502008_CC,Targets for product.Seral.area.young.985502008.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985503000_CC,Targets for product.Seral.area.young.985503000.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985503001_CC,Targets for product.Seral.area.young.985503001.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Seral_area_young_985503003_CC,Targets for product.Seral.area.young.985503003.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_SpeciesProp_managed_BA,Targets for product.SpeciesProp.managed.BA,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_SpeciesProp_managed_CW,Targets for product.SpeciesProp.managed.CW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_SpeciesProp_managed_FDC,Targets for product.SpeciesProp.managed.FDC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_SpeciesProp_managed_HW,Targets for product.SpeciesProp.managed.HW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_SpeciesProp_managed_PLC,Targets for product.SpeciesProp.managed.PLC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_SpeciesProp_managed_SS,Targets for product.SpeciesProp.managed.SS,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_SpeciesProp_managed_YC,Targets for product.SpeciesProp.managed.YC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Treated_managed_CC,Targets for product.Treated.managed.CC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Yield_managed_BA,Targets for product.Yield.managed.BA,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Yield_managed_CW,Targets for product.Yield.managed.CW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Yield_managed_FDC,Targets for product.Yield.managed.FDC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Yield_managed_HW,Targets for product.Yield.managed.HW,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Yield_managed_PLC,Targets for product.Yield.managed.PLC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Yield_managed_SS,Targets for product.Yield.managed.SS,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Yield_managed_Total,Targets for product.Yield.managed.Total,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
product_Yield_managed_YC,Targets for product.Yield.managed.YC,ca.spatial.reportwriter.TargetLimitReport,Target table,html;csv;png
